Power_network_size,spatial_cluster_method,temporal_cluster_method,Rep-Days,Emis-case,Elec_scenario,reduc-goal,RPS,UC-active?,UC-rlx?,int-vars-rlx?,MI-gap(%),Run time(sec),Total-cost,Power-cost,est-cost,decom-cost,FOM,VOM,nuc-fuel-cost,gas-fuel-cost,startup-cost,shed-cost,storage-cost,tran-est-cost,CCS-cost,emission_e,num-est-tran,total-str-lev,total-str-cap,num-est-str,total-flow,NG-cost,NG-import-cost,RNG-import-cost,inv-storage,FOM-storage,shed-cost,pipe-est-cost,emission_g,num-est-pipe,total-ng-shed,total-RNG-import,total-flowGE,Production:,ng,solar,wind,hydro,nuclear,CT,CC,CC-CCS,solar-UPV,wind-new,wind-offshore,nuclear-new,established:,ng,solar,wind,hydro,nuclear,CT,CC,CC-CCS,solar-UPV,wind-new,wind-offshore,nuclear-new,decommissioned:,ng,solar,wind,hydro,nuclear,CT,CC,CC-CCS,solar-UPV,wind-new,wind-offshore,nuclear-new
6,GNN-0.5-0.5,pca,40,4,RM,0.8,0.0,False,True,0,0,67.27988195419312,23368165054.07917,13454607797.692093,11311080000.0,300000000.0,1327459900.0,357663005.33063704,149704671.74399996,2469376888.84754,0.0,0.0,8700220.617443448,0.0,0,13499999.999999903,0,292.41592858722413,172.0093697571907,6,16597785.600000795,9913557256.38708,2469376888.8475447,6389980367.539532,0.0,1054200000.0,0.0,0.0,0.0,0,0.0,44659404.944784105,63352818.68662177,Production:,26744229.04812235,771884.7345128927,1616148.097465669,18536160.0,19615392.0,0.0,0.0,30785179.3483376,4597014.768666801,0.0,0.0,0.0,established:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,264.0,0.0,0.0,0.0,decommissioned:,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,GNN-0.5-0.5,pca,2,4,RM,0.8,0.0,False,True,0,0,82.50899124145508,34400804542.405975,24817486085.626453,5905880000.0,300000000.0,1154229000.0,140545440.0,149704671.74399993,954959927.9039998,0.0,17167126973.882454,0.0,0.0,0,6414618.764159998,0,0.0,0.0,0,5748860.64000011,9583318456.779526,1683551017.2498016,6845567439.529726,0.0,1054200000.0,0.0,0.0,7085381.235839909,0,0.0,2209451.3496047193,1200150.7200000004,Production:,3637152.0,754467.4887043749,1564040.2544594766,17891424.0,19615392.0,3321792.0,8031168.0,8409600.0,4738807.467674066,107078.29761310098,0.0,0.0,established:,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,270.0,6.0,0.0,0.0,decommissioned:,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,GNN-0.5-0.5,pca,365,4,RM,0.8,0.0,False,True,0,0,1826.4508395195007,18072622179.901012,1148336941.3196628,12566365589.950506,0.0,0.0,474812823.9127833,3845003.0857472736,0.0,0.0,600656361.0759544,69022753.24517521,0.0,0,4411829.533017391,0,3265.156989889197,583.1699488754412,14,368391410.8617607,4357919648.630843,2566553837.930834,737165810.7000138,0.0,1054200000.0,0.0,0.0,9088170.466982605,0,0.0,36858290.53500065,943487.2593287057,Production:,89276532.25382872,868414.2354936659,1630702.4881776208,21666560.9691181,503800.1946733867,1399808.4508391162,10038960.0,57600.0,2319056.9568095007,100105.29572672844,0.0,0.0,established:,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,270.0,6.0,0.0,0.0,decommissioned:,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,GNN-0-0.5,pca,40,4,RM,0.8,0.0,False,True,0,0,65.81409025192261,23368165054.07917,13454607797.692093,11311080000.0,300000000.0,1327459900.0,357663005.33063704,149704671.74399996,2469376888.84754,0.0,0.0,8700220.617443448,0.0,0,13499999.999999903,0,292.41592858722413,172.0093697571907,6,16597785.600000795,9913557256.38708,2469376888.8475447,6389980367.539532,0.0,1054200000.0,0.0,0.0,0.0,0,0.0,44659404.944784105,63352818.68662177,Production:,26744229.04812235,771884.7345128927,1616148.097465669,18536160.0,19615392.0,0.0,0.0,30785179.3483376,4597014.768666801,0.0,0.0,0.0,established:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,264.0,0.0,0.0,0.0,decommissioned:,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,GNN-0-0.5,pca,2,4,RM,0.8,0.0,False,True,0,0,80.01060628890991,33197275413.970783,23198188015.111267,8506880000.0,300000000.0,1232229000.0,191003040.0,149704671.74400002,1283119339.1039996,0.0,12818371303.367264,0.0,0.0,0,6733746.264959998,0,0.0,0.0,0,5748860.64000011,9999087398.859516,1978894487.3298054,6965992911.529711,0.0,1054200000.0,0.0,0.0,6766253.735039951,0,0.0,2259628.629604713,1612566.720000001,Production:,3637152.0,754467.4887043749,1564040.2544594766,17891424.0,19615392.0,3321792.0,8031168.0,16819200.0,5026742.068742792,107055.03757475577,0.0,0.0,established:,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,270.0,6.0,0.0,0.0,decommissioned:,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,GNN-0-0.5,pca,365,4,RM,0.8,0.0,False,True,0,0,1793.9220411777496,21671410911.90413,1612880738.447706,15705259955.952065,0.0,0.0,449363752.4234915,2098130.804861257,0.0,0.0,1153268537.1099222,8150318.109546356,0.0,0,1512962.3829273419,0,381.0910330992153,72.55195084035299,5,377262928.0945068,4353270217.504358,2568264361.060796,730805856.4435635,0.0,1054200000.0,0.0,0.0,11987037.617072655,0,0.0,36540292.82217813,939347.0015456387,Production:,84313726.65556213,868367.399420093,1779766.529722588,22184244.16392456,274912.31719880213,1310035.9008943588,10001957.503387678,115200.0,5406311.307373395,118305.8184953714,0.0,0.0,established:,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,270.0,6.0,0.0,0.0,decommissioned:,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,GNN-0.5-0,pca,40,4,RM,0.8,0.0,False,True,0,0,64.34929037094116,23368165054.07917,13454607797.692093,11311080000.0,300000000.0,1327459900.0,357663005.33063704,149704671.74399996,2469376888.84754,0.0,0.0,8700220.617443448,0.0,0,13499999.999999903,0,292.41592858722413,172.0093697571907,6,16597785.600000795,9913557256.38708,2469376888.8475447,6389980367.539532,0.0,1054200000.0,0.0,0.0,0.0,0,0.0,44659404.944784105,63352818.68662177,Production:,26744229.04812235,771884.7345128927,1616148.097465669,18536160.0,19615392.0,0.0,0.0,30785179.3483376,4597014.768666801,0.0,0.0,0.0,established:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,264.0,0.0,0.0,0.0,decommissioned:,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,GNN-0.5-0,pca,2,4,RM,0.8,0.0,False,True,0,0,78.62055516242981,32996559552.48801,22864395716.78302,9373880000.0,300000000.0,1258229000.0,207680439.318042,149704671.74399993,1391003459.638792,0.0,11574901605.720984,0.0,0.0,0,6825512.090696499,0,0.0,0.0,0,5748860.64000011,10132163835.70499,2077342310.689805,7000621525.015184,0.0,1054200000.0,0.0,0.0,6674487.909303443,0,0.0,2284682.112633328,1747741.5489522815,Production:,3637152.0,754467.4887043749,1564040.2544594766,17891424.0,19615392.0,3293431.863608401,8031168.0,19622400.0,4738841.600426946,107055.03757475577,0.0,0.0,established:,0.0,0.0,0.0,0.0,0.0,2.0,2.0,7.0,270.0,6.0,0.0,0.0,decommissioned:,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,GNN-0.5-0,pca,365,4,RM,0.8,0.0,False,True,0,0,1676.8363199234009,22451901354.209923,1557592390.07886,16542005177.104961,0.0,0.0,474848339.6419468,3833073.2997777127,0.0,0.0,1063558463.5252589,15352513.612152932,0.0,0,867071.9137180677,0,736.3542391672946,121.36672645627783,5,358322913.3817025,4352303787.026101,2568714978.5623803,729388808.4637275,0.0,1054200000.0,0.0,0.0,12632928.08628193,0,0.0,36469440.42318633,951176.7129359156,Production:,90420890.6267063,798625.8335817229,1779609.5023041826,21318294.516058307,502237.06758093956,197029.7618908514,9987170.364149833,129987.13923784628,1382241.2201754905,99413.72442729234,0.0,0.0,established:,0.0,0.0,0.0,0.0,0.0,2.0,2.0,7.0,270.0,6.0,0.0,0.0,decommissioned:,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,GNN,NG=1_CF=1,5,4,RM,0.8,0.0,False,True,0,0,2.8596882820129395,27155087627.176346,15457456438.03888,13005000000.0,300000000.0000001,1391727000.0,487467502.34762037,187130839.67999995,3223471783.4485297,0.0,0.0,86131096.01126525,0.0,0,13500000.000000034,0,3863.392137835616,902.2174298407708,6,1925801.4000000013,11697631189.137468,3223471783.448528,7419959405.68894,0.0,1054200000.0,0.0,0.0,2.3865140974521637e-09,0,0.0,4595504.305701001,7991848.393857131,Production:,24977102.155318,686322.4355093741,1567651.4448272442,22968720.0,24519240.0,0.0,0.0,52257251.928505085,0.0,0.0,0.0,0.0,established:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,decommissioned:,0.0,0.0,0.0,0.0,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,GNN,NG=1_CF=1,2,4,RM,0.8,0.0,False,True,0,0,19.213271141052246,37378972162.7107,23946306820.268887,11067800000.0,300000000.0,1322629000.0,343701085.2728189,187130839.6799999,2285734735.888462,0.0,10594867107.623018,130178787.6930349,0.0,0,9064236.64742908,0,5633.689781621995,1533.4584067899975,88,5748860.64000011,13432665342.441814,2741865118.3697977,9636600224.072021,0.0,1054200000.0,0.0,0.0,4435763.3525707815,0,0.0,2202762.905570817,2298460.530350919,Production:,4546440.0,1073654.0791890647,2122461.276876642,22364280.0,24519240.0,4117697.0545637896,10038960.0,38544000.0,145852.23033476569,145852.23033476569,0.0,0.0,established:,0.0,0.0,0.0,0.0,0.0,2.0,2.0,11.0,6.0,6.0,0.0,0.0,decommissioned:,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,GNN,NG=1_CF=1,365,4,RM,0.8,0.0,False,True,0,0,2209.6570978164673,24409679669.48562,1656299180.2458084,18400054334.74281,0.0,0.0,475026174.1200816,4004793.157718751,0.0,0.0,1169093086.7494936,8175126.2186485315,0.0,0,920220.4057103985,0,381.82436190138395,73.1254863714319,5,368769649.43281823,4353326154.497001,2568351342.6767516,730774811.8202524,0.0,1054200000.0,0.0,0.0,12579779.594289597,0,0.0,36538740.591012575,953754.6999128024,Production:,90426752.09935941,868845.8717299167,1772123.1695425427,22173059.759624176,524737.0489673428,215159.9486487174,9983952.0,133205.9636749724,118839.66175219326,118839.7495061878,0.0,0.0,established:,0.0,0.0,0.0,0.0,0.0,2.0,2.0,11.0,6.0,6.0,0.0,0.0,decommissioned:,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,GNN,NG=0_CF=0,5,4,RM,0.8,0.0,False,True,0,0,2.644618511199951,26078112713.427254,15237065415.956144,12640680000.0,300000000.0,1303827000.0,254173922.02992845,187130839.68000004,1757386884.7698104,0.0,9634309.715557102,541619344.5306612,0.0,0,13500000.000000002,0,22621.6119939603,7056.1477757657085,6,1925801.4000000013,10841047297.471107,1757386884.7698116,8029460412.701301,0.0,1054200000.0,0.0,0.0,-4.86072041094303e-10,0,0.0,4802685.430059,5153996.975782741,Production:,28412688.405985694,1111990.978823138,2622806.3944689846,22968720.0,24519240.0,0.0,0.0,10512000.0,39642510.16547956,0.0,0.0,0.0,established:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1494.0,0.0,0.0,0.0,decommissioned:,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,GNN,NG=0_CF=0,2,4,RM,0.8,0.0,False,True,0,0,22.49492359161377,31253814679.368416,23622208692.004726,13666280000.0,300000000.0,1339729000.0,217729800.0,187130839.68,1467166085.88,0.0,7469362759.131995,441976293.19293296,0.0,0,8284213.039200001,0,19248.837562419892,5105.773038610404,88,5748860.64000011,7631605987.363689,2003506443.1698153,4573899544.193874,0.0,1054200000.0,0.0,0.0,5215786.9608000405,0,0.0,958256.4351474897,1475094.7200000011,Production:,4546440.0,950298.9912502154,2051926.7117197542,22364280.0,24519240.0,4152240.0,10038960.0,17520000.0,27977240.09576649,0.0,0.0,0.0,established:,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,1174.0,0.0,0.0,0.0,decommissioned:,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,GNN,NG=0_CF=0,365,4,RM,0.8,0.0,False,True,0,0,2101.5010266304016,26991457512.704468,1654870057.7175229,20998733256.352234,0.0,0.0,439662212.56782943,3930084.010868926,0.0,0.0,1203102634.9201796,8175126.218648532,0.0,0,1998148.4451549926,0,381.824361901384,73.1254863714319,5,385738037.7868982,4337854198.634711,2572756845.6298075,710897353.0049105,0.0,1054200000.0,0.0,0.0,11501851.554845003,0,0.0,35544867.650245495,768230.9248435765,Production:,84003285.73124555,869429.1617145757,1492358.9285081332,21311516.288018536,514948.11463167315,114708.0,8763644.265205419,85843.1919874391,9116250.331313508,0.0,0.0,0.0,established:,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,1174.0,0.0,0.0,0.0,decommissioned:,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,GNN-0.5-0.5,NG=1_CF=1,5,4,RM,0.8,0.0,False,True,0,0,2.6372687816619873,27155087627.176346,15457456438.03888,13005000000.0,300000000.0000001,1391727000.0,487467502.34762037,187130839.67999995,3223471783.4485297,0.0,0.0,86131096.01126525,0.0,0,13500000.000000034,0,3863.392137835616,902.2174298407708,6,1925801.4000000013,11697631189.137468,3223471783.448528,7419959405.68894,0.0,1054200000.0,0.0,0.0,2.3865140974521637e-09,0,0.0,4595504.305701001,7991848.393857131,Production:,24977102.155318,686322.4355093741,1567651.4448272442,22968720.0,24519240.0,0.0,0.0,52257251.928505085,0.0,0.0,0.0,0.0,established:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,decommissioned:,0.0,0.0,0.0,0.0,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,GNN-0.5-0.5,NG=1_CF=1,2,4,RM,0.8,0.0,False,True,0,0,21.35794448852539,42991608225.48373,31111361267.249126,3387200000.0,300000000.0,1093069000.0,154657800.0,187130839.6799999,1056966821.8799996,0.0,25989303627.569126,0.0,0.0,0,7885303.6632,0,0.0,0.0,0,5748860.64000011,11880246958.234602,1634327105.569802,9191719852.6648,0.0,1054200000.0,0.0,0.0,5614696.336799912,0,0.0,2067048.3843063242,1062678.7200000007,Production:,4546440.0,1073654.0791890647,2122461.276876642,22364280.0,24519240.0,4152240.0,10038960.0,7008000.0,150253.17541570953,150253.17541570953,279263.69858207984,0.0,established:,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,6.0,6.0,6.0,0.0,decommissioned:,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,GNN-0.5-0.5,NG=1_CF=1,365,4,RM,0.8,0.0,False,True,0,0,2030.7400906085968,16501860664.732365,1650105854.7259057,10491064832.366182,0.0,0.0,473497509.05312306,3801983.533993717,0.0,0.0,1163945396.04554,8860966.09341735,0.0,0,6982345.995297314,0,416.38668425277183,77.16893664690225,5,379489643.20306695,4360689977.640277,2565725669.9156246,740764307.7246552,0.0,1054200000.0,0.0,0.0,6517654.004702683,0,0.0,37038215.38623272,971454.67657803,Production:,90223014.5095785,869194.0500433884,1779227.0899506442,22187549.378924098,498163.4609530564,215557.91665602123,10038960.0,38400.0,119165.33254091718,119165.33254091718,267923.4727501813,0.0,established:,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,6.0,6.0,6.0,0.0,decommissioned:,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,GNN-0.5-0.5,NG=0_CF=0,5,4,RM,0.8,0.0,False,True,0,0,2.6899378299713135,26078112713.427254,15237065415.956144,12640680000.0,300000000.0,1303827000.0,254173922.02992845,187130839.68000004,1757386884.7698104,0.0,9634309.715557102,541619344.5306612,0.0,0,13500000.000000002,0,22621.6119939603,7056.1477757657085,6,1925801.4000000013,10841047297.471107,1757386884.7698116,8029460412.701301,0.0,1054200000.0,0.0,0.0,-4.86072041094303e-10,0,0.0,4802685.430059,5153996.975782741,Production:,28412688.405985694,1111990.978823138,2622806.3944689846,22968720.0,24519240.0,0.0,0.0,10512000.0,39642510.16547956,0.0,0.0,0.0,established:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1494.0,0.0,0.0,0.0,decommissioned:,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,GNN-0.5-0.5,NG=0_CF=0,2,4,RM,0.8,0.0,False,True,0,0,22.277905464172363,32712750235.37293,25600855425.60924,13264080000.0,300000000.0,1310979000.0,154657800.0,187130839.67999998,1056966821.8800001,0.0,10005860137.988607,378147647.9406223,0.0,0,7885303.6632,0,16688.046717844092,4187.323535932876,88,5748860.64000011,7111894809.763688,1634327105.5698152,4423367704.193872,0.0,1054200000.0,0.0,0.0,5614696.33680005,0,0.0,1078307.2733759575,1062678.7200000004,Production:,4546440.0,950298.9912502154,2051926.7117197542,22364280.0,24519240.0,4152240.0,10038960.0,7008000.0,33223326.299660623,23830.69854835305,0.0,0.0,established:,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1500.0,1.0,0.0,0.0,decommissioned:,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,GNN-0.5-0.5,NG=0_CF=0,365,4,RM,0.8,0.0,False,True,0,0,1878.9227797985077,26616689820.94339,1676587696.6532774,20595874410.471695,0.0,0.0,473789139.5997175,3901294.639061599,0.0,0.0,1190719623.5441685,8177638.8704091385,0.0,0,7091602.365178733,0,382.15701087225494,72.9699813395842,5,380135313.5988574,4344227713.818416,2571931641.4014177,718096072.4169998,0.0,1054200000.0,0.0,0.0,6408397.634821263,0,0.0,35904803.620849945,976753.275560564,Production:,90250672.48894955,854766.7980172769,1568789.9001725607,21660805.837886956,511175.9223089103,241021.06206409202,10038960.0,38400.0,1112962.330473997,19353.704622961995,0.0,0.0,established:,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1500.0,1.0,0.0,0.0,decommissioned:,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,GNN,NG=1_CF=1,10,4,RM,0.8,0.0,False,True,0,0,7.7114434242248535,30913487813.371452,16306948168.556713,13872000000.0,300000000.0000001,1417727000.0,496733342.6959865,187130839.6799999,3270875746.307498,0.0,0.0,33356986.1807532,0.0,0,13187902.979282707,0,1439.0951646819944,396.6369220099986,6,3851602.8000000305,14606539644.814737,3302968741.8340774,10249370902.980661,0.0,1054200000.0,0.0,0.0,312097.0207172594,0,0.0,12487386.288519701,16435864.394155122,Production:,24113957.772680324,757305.9724874083,1703322.8258208844,22968720.0,24519240.0,0.0,0.0,54520845.638764136,0.0,0.0,0.0,0.0,established:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,decommissioned:,0.0,0.0,0.0,0.0,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,GNN,NG=1_CF=1,2,4,RM,0.8,0.0,False,True,0,0,30.006638050079346,41001792348.16465,28601834212.33005,5988200000.0,300000000.0,1171069000.0,217729800.0,187130839.6799999,1467166085.8799996,0.0,20737704572.650078,0.0,0.0,0,8284213.039199999,0,0.0,0.0,0,5748860.64000011,12399958135.834597,2003506443.169804,9342251692.664795,0.0,1054200000.0,0.0,0.0,5215786.960799932,0,0.0,2212752.0926692206,1475094.720000001,Production:,4546440.0,1073654.0791890647,2122461.276876642,22364280.0,24519240.0,4152240.0,10038960.0,17520000.0,145852.23033476569,145852.23033476569,279263.69858207984,0.0,established:,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,6.0,6.0,6.0,0.0,decommissioned:,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,GNN,NG=1_CF=1,365,4,RM,0.8,0.0,False,True,0,0,2203.2163598537445,19115007515.622078,1622331412.6986985,13137138257.811039,0.0,0.0,473930344.6547685,3834152.1016878574,0.0,0.0,1136391789.7237604,8175126.218648531,0.0,0,2911045.0830560033,0,381.8243619013839,73.1254863714319,5,362304713.4437795,4355537845.11234,2567282445.5400186,734055399.5723253,0.0,1054200000.0,0.0,0.0,10588954.916943993,0,0.0,36702769.97861623,921656.172520028,Production:,90270946.21573597,868650.0629200231,1786212.9060454364,22161382.16214491,502378.42003247776,190654.93885254292,10020791.020836482,96000.0,118836.6045268017,118835.4884949929,268590.6841707039,0.0,established:,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,6.0,6.0,6.0,0.0,decommissioned:,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,GNN,NG=0_CF=0,10,4,RM,0.8,0.0,False,True,0,0,8.950120210647583,30089993200.075882,15500487314.440977,13125480000.0,300000000.0000001,1367827000.0,410693010.779505,187130839.67999998,2740998487.190338,0.0,0.0,109356463.98147184,0.0,0,13500000.000000026,0,4723.808537034,1295.4231072436662,6,3851602.8000000305,14589505885.634903,2740998487.190343,10794307398.444557,0.0,1054200000.0,0.0,0.0,-9.389623301103711e-09,0,0.0,12145915.833983002,16551672.821527595,Production:,26107717.868250284,1110034.9340420375,2510726.3030197606,22968720.0,24519240.0,0.0,0.0,38519323.57304228,13457979.656099178,0.0,0.0,0.0,established:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,534.0,0.0,0.0,0.0,decommissioned:,0.0,0.0,0.0,0.0,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,GNN,NG=0_CF=0,2,4,RM,0.8,0.0,False,True,0,0,31.016649961471558,32266406425.68267,24288326319.91898,11188280000.0,300000000.0,1298729000.0,259777800.0,187130839.67999998,1740632261.8800006,0.0,10993599116.094215,60809564.14489408,0.0,0,8550152.6232,0,1724.7381193529413,1466.0274014499987,88,5748860.64000011,7978080105.763692,2249626001.569816,4674254104.193875,0.0,1054200000.0,0.0,0.0,4949847.376800039,0,0.0,959550.3616858572,1750038.7200000014,Production:,4546440.0,950298.9912502154,2051926.7117197542,22364280.0,24519240.0,4152240.0,10038960.0,24528000.0,12233092.729957728,136282.82496668413,0.0,0.0,established:,0.0,0.0,0.0,0.0,0.0,2.0,2.0,7.0,540.0,6.0,0.0,0.0,decommissioned:,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,GNN,NG=0_CF=0,365,4,RM,0.8,0.0,False,True,0,0,2232.13632440567,24249855294.017464,1543466040.483489,18368432147.00873,0.0,0.0,474913866.51102406,4006658.021963091,0.0,0.0,1049806714.6994494,14738801.251226883,0.0,0,1130637.4303241654,0,712.6147166141346,111.80630307855678,5,365171709.39430183,4337957106.525244,2574085830.8503237,709671275.6749256,0.0,1054200000.0,0.0,0.0,12369362.569675831,0,0.0,35483563.78374625,950777.5575228186,Production:,90259936.82402556,797797.0934372848,1779021.6077885868,21249319.866939165,524981.3970077425,362019.4752564042,9987112.35595971,129982.91810322204,1452276.59619968,98204.05924558734,0.0,0.0,established:,0.0,0.0,0.0,0.0,0.0,2.0,2.0,7.0,540.0,6.0,0.0,0.0,decommissioned:,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,GNN-0.5-0.5,NG=1_CF=1,10,4,RM,0.8,0.0,False,True,0,0,7.922282934188843,30913487813.371452,16306948168.556713,13872000000.0,300000000.0000001,1417727000.0,496733342.6959865,187130839.6799999,3270875746.307498,0.0,0.0,33356986.1807532,0.0,0,13187902.979282707,0,1439.0951646819944,396.6369220099986,6,3851602.8000000305,14606539644.814737,3302968741.8340774,10249370902.980661,0.0,1054200000.0,0.0,0.0,312097.0207172594,0,0.0,12487386.288519701,16435864.394155122,Production:,24113957.772680324,757305.9724874083,1703322.8258208844,22968720.0,24519240.0,0.0,0.0,54520845.638764136,0.0,0.0,0.0,0.0,established:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,decommissioned:,0.0,0.0,0.0,0.0,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,GNN-0.5-0.5,NG=1_CF=1,2,4,RM,0.8,0.0,False,True,0,0,30.541008234024048,40997391403.0837,28597433267.249107,5988200000.0,300000000.0,1171069000.0,217729800.0,187130839.6799999,1467166085.8799987,0.0,20733303627.569134,0.0,0.0,0,8284213.0392,0,0.0,0.0,0,5748860.64000011,12399958135.834597,2003506443.1698043,9342251692.664795,0.0,1054200000.0,0.0,0.0,5215786.960799932,0,0.0,2212752.0926692206,1475094.720000001,Production:,4546440.0,1073654.0791890647,2122461.276876642,22364280.0,24519240.0,4152240.0,10038960.0,17520000.0,150253.17541570953,150253.17541570953,279263.69858207984,0.0,established:,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,6.0,6.0,6.0,0.0,decommissioned:,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,GNN-0.5-0.5,NG=1_CF=1,365,4,RM,0.8,0.0,False,True,0,0,1939.162270784378,19158003545.25581,1643831342.6891472,13158636272.627905,0.0,0.0,473703022.31105304,3807065.2267900747,0.0,0.0,1158146128.9327219,8175126.218648532,0.0,0,2910073.2319254023,0,381.824361901384,73.12548637143192,5,369860527.0851483,4355535929.938758,2567282131.8348927,734053798.1038727,0.0,1054200000.0,0.0,0.0,10589926.768074594,0,0.0,36702689.90519359,921518.5385230713,Production:,90201449.59767838,869499.5399334849,1778262.9925007238,22190796.239736013,498829.3012041517,216115.39193583306,10020769.380270923,96000.0,119165.33254091718,119165.33254091718,252093.7381001709,0.0,established:,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,6.0,6.0,6.0,0.0,decommissioned:,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,GNN-0.5-0.5,NG=0_CF=0,10,4,RM,0.8,0.0,False,True,0,0,8.990440130233765,30089993200.075882,15500487314.440977,13125480000.0,300000000.0000001,1367827000.0,410693010.779505,187130839.67999998,2740998487.190338,0.0,0.0,109356463.98147184,0.0,0,13500000.000000026,0,4723.808537034,1295.4231072436662,6,3851602.8000000305,14589505885.634903,2740998487.190343,10794307398.444557,0.0,1054200000.0,0.0,0.0,-9.389623301103711e-09,0,0.0,12145915.833983002,16551672.821527595,Production:,26107717.868250284,1110034.9340420375,2510726.3030197606,22968720.0,24519240.0,0.0,0.0,38519323.57304228,13457979.656099178,0.0,0.0,0.0,established:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,534.0,0.0,0.0,0.0,decommissioned:,0.0,0.0,0.0,0.0,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
